,name_production_company,revenue
31156,Wildheart Films,0.0
31157,Moby Dick Films,0.0
31158,"Muse Productions, Storm Entertainment",0.0
31159,,0.0
31160,,0.0
31161,,0.0
31162,Hutson Ranch Media,0.0
31163,Studio DEEN,0.0
31164,Hickmar Productions,0.0
31165,Excalibur Motion Pictures,0.0
31166,"CBS Productions, Dimension Films",0.0
31167,Robert Greenwald Productions,0.0
31168,,0.0
31169,Cut Above Productions,0.0
31170,,0.0
31171,Bavaria Film,0.0
31172,Exxodus Pictures,149337.0
31173,,0.0
31174,,0.0
31175,"Feifer Worldwide, North American Entertainment",0.0
31176,,0.0
31177,Lighthouse Pictures,0.0
31178,Hybrid,0.0
31179,,0.0
31180,,0.0
31181,NBC Studios,0.0
31182,,0.0
31183,"Capital Productions, Thrill Films",0.0
31184,,0.0
31185,,0.0
31186,,0.0
31187,Sepia Films,0.0
31188,,0.0
31189,Feifer Worldwide,0.0
31190,Sepia Films,0.0
31191,Sepia Films,0.0
31192,,0.0
31193,,0.0
31194,,0.0
31195,,0.0
31196,,0.0
31197,"Nightstar Productions, Robert Greenwald Productions, Baumant Entertainment",0.0
31198,,0.0
31199,,0.0
31200,Sepia Films,0.0
31201,,0.0
31202,The Image Organization,0.0
31203,,0.0
31204,Libra Pictures,0.0
31205,"Lorimar Television, Bonnie Raskin Productions",0.0
31206,Sound Venture Productions,0.0
31207,"Insight Film Studios, CanWest Global Television Network",0.0
31208,,0.0
31209,,0.0
31210,,0.0
31211,"Sony Pictures Television, Curmudgeon Films, SLG Productions",0.0
31212,"Aniplex, Shueisha, TV Tokyo, Toho, Bandai",17322136.0
31213,,0.0
31214,Lifetime,0.0
31215,,0.0
31216,"Front Street Pictures, Anne Carlucci Productions",0.0
31217,,0.0
31218,,0.0
31219,The Rank Organisation,0.0
31220,,0.0
31221,,0.0
31222,"Isle of Man Film Commission, Fries Film Group",0.0
31223,"Charles Fries Productions, Stonehenge Productions",0.0
31224,Glass Eye Pix,0.0
31225,Heretic Films,0.0
31226,,0.0
31227,"The Weinstein Company, Voltage Pictures",0.0
31228,"BBC Films, Rainmark Films, HBO Films",0.0
31229,,0.0
31230,Media Asia Films,0.0
31231,,0.0
31232,Limbo Film AG,0.0
31233,,0.0
31234,,0.0
31235,,0.0
31236,Walls Farm Productions,0.0
31237,Strada Film,0.0
31238,Walter Wanger Productions,0.0
31239,,0.0
31240,,0.0
31241,BBC Films,0.0
31242,Wakamatsu Production,0.0
31243,"Bizibi, MEDIA Programme of the European Union, Arte France Cinéma, Rohfilm, Rabinovich Film Fund Cinema Project, Transfax Film Productions, Keshet Broadcasting",0.0
31244,,0.0
31245,,0.0
31246,,0.0
31247,"United Artists, Edward Small Productions",0.0
31248,Farabi Cinema Foundation,0.0
31249,Korea Films,0.0
31250,,0.0
31251,British Columbia Film,0.0
31252,,0.0
31253,Prospector Films,0.0
31254,Peru Productions,0.0
31255,,0.0
31256,"Clarity Productions, JBA Production, Louverture Films, Philistine Films, Tarantula, Thelma Film",0.0
31257,,0.0
31258,,0.0
31259,SeeThink Films,0.0
31260,Monogram Pictures,0.0
31261,"BBC, BBC Drama Productions",0.0
31262,Paramount Pictures,0.0
31263,,0.0
31264,Chezville,0.0
31265,,0.0
31266,"Bad Hat Harry Productions, Anonymous Content, Tribeca Film, Jumping Jack Films, eOne Entertainment",0.0
31267,,0.0
31268,,0.0
31269,Paramount Pictures,0.0
31270,Raw TV,0.0
31271,,0.0
31272,,0.0
31273,,0.0
31274,,0.0
31275,,0.0
31276,,0.0
31277,Broad Appeal Productions,0.0
31278,,0.0
31279,,0.0
31280,Global Universal Pictures,0.0
31281,,0.0
31282,,6500000.0
31283,,9112193.0
31284,"Film4, Number 9 Films",0.0
31285,,0.0
31286,Vestron Pictures,0.0
31287,Le Bureau,0.0
31288,,0.0
31289,"A24, On The Corner Films, Universal Music",8413144.0
31290,,0.0
31291,,0.0
31292,Emperor Motion Pictures,0.0
31293,World Production,0.0
31294,,0.0
31295,,0.0
31296,One Small Instrument Pictures,0.0
31297,Comex,0.0
31298,Media House Capital,0.0
31299,,0.0
31300,"Ognon Pictures, CNC, Pinou Film",0.0
31301,Moby Dick Films,0.0
31302,,0.0
31303,Turner Entertainment,0.0
31304,,0.0
31305,,0.0
31306,Turner Entertainment,0.0
31307,Warner Home Video,0.0
31308,,0.0
31309,"Gaumont, LGM Productions, Nexus Factory, SPAD Films, uFilm, Le Tax Shelter du Gouvernement Fédéral de Belgique",0.0
31310,,0.0
31311,,0.0
31312,,0.0
31313,,0.0
31314,,0.0
31315,"Lifetime Movie Network, Michele Brustin Productions, Scripps Howard Entertainment",0.0
31316,Red Valkyrie Studios,0.0
31317,,0.0
31318,"Sony Pictures Television, Silver Screen Pictures, Lasky Productions",0.0
31319,,0.0
31320,,0.0
31321,,0.0
31322,,0.0
31323,,0.0
31324,"Fox Television Studios, Koch Company, Cinema 21 Group",0.0
31325,,0.0
31326,"Storyline Entertainment, PeaceOut Productions, Sony Pictures Television, Silver Screen Pictures",0.0
31327,,0.0
31328,,0.0
31329,"Untouchable Films, Velvet Morning",6420.0
31330,,0.0
31331,GFP Medienfonds,0.0
31332,,0.0
31333,,0.0
31334,,0.0
31335,Les Films de la Pléiade,0.0
31336,"Media Films, ICF Institut Català de Finances",404075.0
31337,Les Films de la Pléiade,0.0
31338,Satyajit Ray Productions,0.0
31339,,0.0
31340,,0.0
31341,,0.0
31342,,0.0
31343,Krypton Productions,0.0
31344,Cinémation,0.0
31345,,0.0
31346,,0.0
31347,,0.0
31348,,0.0
31349,"Eve Productions, Panamint Film",0.0
31350,,0.0
31351,,0.0
31352,,0.0
31353,,0.0
31354,,0.0
31355,"Rat Pack Filmproduktion, XYZ Films",0.0
31356,Federighi Films,0.0
31357,"Senator Film Produktion, Wega Film, ARTE, Kiddinx Filmproduktion, WS Filmproduktion",0.0
31358,,0.0
31359,,0.0
31360,,0.0
31361,,0.0
31362,,0.0
31363,,0.0
31364,,0.0
31365,,0.0
31366,,0.0
31367,,122513057.0
31368,Gainsborough Pictures,0.0
31369,,0.0
31370,NiKo Film,0.0
31371,,0.0
31372,Whitewater Films,0.0
31373,,0.0
31374,,0.0
31375,AFC,0.0
31376,"Faso Film, Ascot Film",0.0
31377,"Sara Films, Faso Film, Ascot Film",0.0
31378,"23 Giugno, Best International, Pacific Business Group",0.0
31379,"Flaminia Produzioni Cinematografiche, Les Productions Jacques Roitfeld",0.0
31380,"Lira Films, Pegaso Cinematografica",0.0
31381,,0.0
31382,Polifilm,0.0
31383,,0.0
31384,"Sancro Film, Transinter Films",0.0
31385,"Cocinor, Les Films Concordia, Les Films Marceau, Compagnia Cinematografica Champion",0.0
31386,"Cocinor, Les Films Marceau, Sancro Film",0.0
31387,"Films 59, Portabella Film",0.0
31388,Documento Films,0.0
31389,,0.0
31390,,0.0
31391,,0.0
31392,Swerve Pictures,0.0
31393,,0.0
31394,,0.0
31395,"MGM Television, Showtime Networks",0.0
31396,"RKO Radio Pictures, Select Pictures Corporation",0.0
31397,"Freyda Rothstein Productions, Hearst Entertainment Productions",0.0
31398,,0.0
31399,"Hearst Entertainment Productions, Diana Kerew Productions",0.0
31400,"Fading of the Cries, Ratio Pictures",0.0
31401,"Hybrid, Production Media Group",0.0
31402,Larry Levinson Productions,0.0
31403,"RH Cinema, Frágil Zinema",0.0
31404,,0.0
31405,,0.0
31406,,0.0
31407,,0.0
31408,,0.0
31409,"Rai Cinema, Achab Film, Wiseacre Films, Emergency Exit Pictures",1081.0
31410,,0.0
31411,,0.0
31412,,0.0
31413,"Libra Pictures, Shavick Entertainment",0.0
31414,,0.0
31415,,0.0
31416,"Dor Film Produktionsgesellschaft GmbH, Zero Fiction Film",0.0
31417,Sculptures of Dazzling Complexity,0.0
31418,"Fandango, Colorado Film Production",0.0
31419,,0.0
31420,,0.0
31421,Star Com Productions,0.0
31422,"Cooperativa Jean Vigò, Aura Film",0.0
31423,,0.0
31424,,0.0
31425,,0.0
31426,TFM Distribution,0.0
31427,"Melenny Productions, UKFS",0.0
31428,"David Hannay Productions, Pro Filmworks",0.0
31429,Bateman Company Productions,0.0
31430,Secret Weapon Films,0.0
31431,One More Pictures,0.0
31432,,0.0
31433,"Fandango, Rai Cinema",0.0
31434,"An Indigo Dog Rescue, WinSome Productions",0.0
31435,"Walt Disney Pictures, Walt Disney Studios Motion Pictures, Fairview Entertainment",966550600.0
31436,"Toei Animation, Bird Studios",0.0
31437,"Toei Animation, Twentieth Century Fox",61768190.0
31438,"Sandy Howard Productions, Plura Service Company",0.0
31439,"Columbia Pictures Corporation, Rainbow Releasing",0.0
31440,Universal Pictures,0.0
31441,,0.0
31442,,0.0
31443,San Francisco Film,0.0
31444,Rusconi Film,0.0
31445,,0.0
31446,,0.0
31447,BBC,0.0
31448,,0.0
31449,,0.0
31450,Nabu Films,0.0
31451,,0.0
31452,"Phantom Productions, Fox Star Studios",1500000.0
31453,Regal films,0.0
31454,Addict Films,0.0
31455,"Village Roadshow Entertainment, Big Sugar Films, Narrator Entertainment",0.0
31456,"Koala Cinematografica, Amanecer Films, Belma Cinematografica",0.0
31457,"Producciones Cinematográficas Orfeo, Arvo Film",0.0
31458,"Producciones Cinematográficas Orfeo, Eurovision Cinematografica",0.0
31459,,0.0
31460,,0.0
31461,,0.0
31462,Indion Entertainment Group,0.0
31463,,0.0
31464,Preferred Content,0.0
31465,Trimark Pictures,0.0
31466,,0.0
31467,Sunrise Films,0.0
31468,,0.0
31469,"RabbitBandini Productions, Tribeca Film, Most Films, Stardust Pictures, Dot Dot Dot Productions",0.0
31470,"MGM Television, ABC Family",0.0
31471,Present Pictures,0.0
31472,,0.0
31473,"Mire, Belbo Films",0.0
31474,,0.0
31475,DoubleSee Productions,0.0
31476,,0.0
31477,,0.0
31478,,0.0
31479,,0.0
31480,E1 Entertainment,0.0
31481,,0.0
31482,,0.0
31483,"Epic Records, Optimum Productions",0.0
31484,,0.0
31485,Kokuei Company,0.0
31486,,0.0
31487,National Film Board of Canada,0.0
31488,,0.0
31489,"Davis Entertainment, Wigram Productions",108145109.0
31490,,0.0
31491,Fleet Street Films,0.0
31492,"FilmColony, Unique New York Productions",0.0
31493,,0.0
31494,,0.0
31495,Simon Films,0.0
31496,,0.0
31497,,0.0
31498,Lions Gate,0.0
31499,Unbound Feet Productions,0.0
31500,Impact Films,0.0
31501,,0.0
31502,,0.0
31503,"Warner Home Video, Warner Premiere, DC Entertainment",0.0
31504,Lifetime Television,0.0
31505,,0.0
31506,"Vestron Pictures, Martel Media",0.0
31507,Cinemanovel Films,0.0
31508,,0.0
31509,"Rocket Pictures, Rialto Film",0.0
31510,,0.0
31511,,0.0
31512,Two For Flinching Pictures,0.0
31513,,0.0
31514,,0.0
31515,"Alterian, StarGate Entertainment",0.0
31516,Contradiction Films,0.0
31517,,0.0
31518,"Motion Picture House, FineLight Films, Dangerous Productions, Fourth Culture Films",0.0
31519,,0.0
31520,"Tiberius Film, Aunt Max Entertainment",3250000.0
31521,Films Vérité Productions,0.0
31522,,0.0
31523,,0.0
31524,,0.0
31525,"Voltage Pictures, ArtImage Entertainment, Scooty Woop Entertainment",0.0
31526,HBO Films,0.0
31527,"American Film Productions, Provenance Pictures, Country Club",0.0
31528,"TriStar Pictures, Sony Pictures Entertainment, ImageMovers",61181942.0
31529,"Paramount Pictures, 3 Arts Entertainment, Bay Films, Latina Pictures, Dune Films",69411370.0
31530,"Mid Atlantic Films, NetFlix, Legendary Entertainment",0.0
31531,Fidélité Films,12058187.0
31532,,0.0
31533,,0.0
31534,,0.0
31535,"MC4 Productions, Duckster Productions",0.0
31536,,0.0
31537,,0.0
31538,Paramount Pictures,0.0
31539,,0.0
31540,Dharamsala,0.0
31541,Morningside Productions,0.0
31542,"American General Pictures, Entertainment Services International",0.0
31543,"Scotia International, Benmar Productions",0.0
31544,,0.0
31545,Avenue Pictures Productions,0.0
31546,"Versatile Film, Fabula",0.0
31547,GRB Entertainment,0.0
31548,Permut Presentations,0.0
31549,,869.0
31550,"Studio, Rigolo Film 2000, Rigolo Films 2000",0.0
31551,,0.0
31552,Alhena Films,0.0
31553,,0.0
31554,"Medusa Film, Cattleya",35000000.0
31555,Cattleya,0.0
31556,"Rai Cinema, Colorado Film Production, Friuli Venezia Giulia Film Commission",0.0
31557,"Italian International Film, Medusa Film",0.0
31558,,0.0
31559,"Pupkin Production, ITC Movie",0.0
31560,,0.0
31561,,0.0
31562,Colorado Film Production,10703234.0
31563,"Rai Cinema, Apulia Film Commission, Bianca Film, Comune di Castrignano del Capo, Saietta Film, Provincia di Lecce, Provincia di Brindisi, Comune di Cisternino",0.0
31564,,0.0
31565,,0.0
31566,Filmauro,0.0
31567,"Fandango, Rai Cinema",0.0
31568,,0.0
31569,,0.0
31570,Colorado Film Production,12935800.0
31571,Fandango,0.0
31572,,0.0
31573,,0.0
31574,"Italian International Film, Rai Cinema",0.0
31575,"Italian International Film, Rai Cinema",0.0
31576,,0.0
31577,,0.0
31578,,0.0
31579,cattleya,0.0
31580,,0.0
31581,"Rai Cinema, Kavac Film",0.0
31582,"Rai Cinema, Palomar",0.0
31583,Mitar Group,0.0
31584,"EOS Entertainment, Rai Cinema, Babe Films, CinéCinéma, Media Programme of the European Community, Acaba Produzioni",1700000.0
31585,First Sun,0.0
31586,"Rai Cinema, Motorino Amaranto",0.0
31587,,0.0
31588,"Italian International Film, Medusa Film",0.0
31589,Rodeo Drive,0.0
31590,,0.0
31591,"Medusa Film, Agidi",0.0
31592,,0.0
31593,,0.0
31594,"Rai Cinema, Regione Lazio, Wildside, Monte dei Paschi di Siena",0.0
31595,"Fandango, Regione Lazio, Direzione Generale Cinema, Fondo Regionale per il Cinema",0.0
31596,,0.0
31597,Italian International Film,0.0
31598,,0.0
31599,,0.0
31600,,0.0
31601,"Indigo Film, Rai Cinema",9500000.0
31602,,0.0
31603,Lux Vide,0.0
31604,,0.0
31605,"Babe Films, Bibi Film",0.0
31606,allien,0.0
31607,"Fandango, Rai Cinema, Regione Lazio, Ascent Film",0.0
31608,"Madeleine Films, Colorado Film Production",0.0
31609,"Dor Film Produktionsgesellschaft GmbH, ARTE, Film House Germany, Construction Film",11294.0
31610,,13983.0
31611,"Rai Cinema, Lotus Productions, Elatos",0.0
31612,Gullane Filmes,0.0
31613,,0.0
31614,"Transmedia, Stargara",0.0
31615,"Centre National de la Cinématographie, SBS Productions",0.0
31616,,0.0
31617,,0.0
31618,,0.0
31619,,0.0
31620,"Paco Cinematografica, Regione Lazio, Sardinian Film Commission",0.0
31621,,0.0
31622,"Imagenation Abu Dhabi FZ, Media Max Productions, Hyde Park Entertainment, Rob Heydon Productions",0.0
31623,,0.0
31624,,0.0
31625,BSDS Productions,0.0
31626,,0.0
31627,"Medusa Film, Agidi",0.0
31628,,0.0
31629,,0.0
31630,,0.0
31631,Cattleya,0.0
31632,,0.0
31633,,0.0
31634,Filmauro,0.0
31635,"Rai Cinema, Duea Film",0.0
31636,"Medusa Film, Motorino Amaranto",4250000.0
31637,,0.0
31638,,0.0
31639,,0.0
31640,,0.0
31641,"Paradis Films, Italian International Film, Rai Cinema, Mes Films",0.0
31642,"Medusa Film, Sky Cinema, Tramp LTD",0.0
31643,Rai Cinema,0.0
31644,"Apulia Film Commission, Taodue Film",0.0
31645,"BIM Distribuzione, MEDIA Programme of the European Union, Indigo Film, Rai Cinema, CinéCinéma, Babe Film, Eurimages Council of Europe",0.0
31646,ITC Movie,0.0
31647,Intercapital,0.0
31648,,0.0
31649,Via Appia Communications,0.0
31650,"21st Century Film Corporation, Moviestore Entertainment, Doorman",0.0
31651,Ominous Productions,0.0
31652,Superstitious Films,0.0
31653,"Media World Television, Media World Studios, FTG Media",0.0
31654,"Capella International, Sandstorm Films",0.0
31655,,0.0
31656,"Magna Global Entertainment, Verdi Productions",45000.0
31657,,0.0
31658,,0.0
31659,,0.0
31660,,0.0
31661,,0.0
31662,Millennium Films,0.0
31663,Petri Entertainment,0.0
31664,,0.0
31665,Glass Eye Pix,0.0
31666,"Trimark Pictures, Planet Productions, DreamLogic Films",0.0
31667,,0.0
31668,JLM Productions,0.0
31669,"Syfy, Curmudgeon Films, UFO Films",0.0
31670,44th Floor Productions,0.0
31671,"France 2 Cinéma, Thelma Films, Cine Nomine",0.0
31672,"New Line Cinema, Blumhouse Productions, Management 360, Tremendum Pictures",42664410.0
31673,,0.0
31674,"Myriad Pictures, Tapestry Films, Unapix Entertainment Productions",0.0
31675,"MACT Productions, Kinoglaz, Pygmalion Production",0.0
31676,New Wave Entertainment,0.0
31677,New Wave Entertainment Television,0.0
31678,"Les Films Concordia, Compagnia Cinematografica Champion",0.0
31679,Hallmark Hall of Fame Productions,0.0
31680,Nikkatsu,0.0
31681,Twentieth Century Fox Film Corporation,0.0
31682,,0.0
31683,Bloodline Pictures,0.0
31684,Walt Disney Productions,0.0
31685,Simpson Communication Limited,0.0
31686,Friend of a Friend Films,0.0
31687,"Rai Cinema, Cattleya, Babe Film",0.0
31688,"Motion 58 Entertainment, Eadweard Pictures",0.0
31689,,0.0
31690,,0.0
31691,,0.0
31692,,0.0
31693,,0.0
31694,Zed Filmworks,0.0
31695,MindWorks Media,0.0
31696,Percept Picture Company,0.0
31697,Cecchi Gori Group Tiger Cinematografica,0.0
31698,,0.0
31699,"Gettin It The Movie LLC, Second Slate Films",0.0
31700,Les Films du Losange,0.0
31701,Cusicanqui Films,0.0
31702,"Walt Disney Pictures, Walt Disney Animation Studios",0.0
31703,,0.0
31704,"United Artists, Hope Enterprises",0.0
31705,,0.0
31706,,0.0
31707,Third World Cinema,0.0
31708,,0.0
31709,,0.0
31710,"Aunt Max Entertainment, Picture Palace Films",0.0
31711,,0.0
31712,,0.0
31713,,0.0
31714,Tax Credit Finance,0.0
31715,Dister Group,0.0
31716,Odyssee Pictures,0.0
31717,"Gateway Films, Atlas Independent",0.0
31718,,0.0
31719,,0.0
31720,,0.0
31721,,0.0
31722,"Gunslinger, Gateway Films",0.0
31723,Studio Hamburg,0.0
31724,Happy Madison Productions,0.0
31725,Allied Artists Pictures,0.0
31726,Uncorked Productions,0.0
31727,,0.0
31728,Ealing Studios,0.0
31729,,0.0
31730,Flower Films,0.0
31731,Euterpe,0.0
31732,Kievnauchfilm,0.0
31733,RKO Radio Pictures,0.0
31734,"Shoreline Entertainment, North by Northwest Entertainment, Rough Diamond Productions",0.0
31735,"National Lampoon Productions, National Lampoon, Lighthouse Entertainment, Vans Warped Tour",0.0
31736,"Arts Council of England, IMA Productions, France 2 Cinéma",0.0
31737,,0.0
31738,,0.0
31739,Paramount Pictures,0.0
31740,"TF1 Films Productions, Vito Films",0.0
31741,NBA Entertainment,0.0
31742,Nimbus Film Productions,0.0
31743,,0.0
31744,,0.0
31745,,0.0
31746,Posa Films,0.0
31747,Producciones Cinematográficas Orfeo,0.0
31748,,0.0
31749,,0.0
31750,,0.0
31751,"Curtwel Productions, Tigon",0.0
31752,,0.0
31753,,0.0
31754,,0.0
31755,Manson International,0.0
31756,RKO Radio Pictures,0.0
31757,"TVINDIE Film Production, Le Tax Shelter du Gouvernement Fédéral de Belgique, Eyeworks Egmond",0.0
31758,The Orchard,0.0
31759,Toei Animation,0.0
31760,,0.0
31761,,0.0
31762,,0.0
31763,,0.0
31764,,0.0
31765,The Asylum,0.0
31766,,0.0
31767,Finos Film,0.0
31768,Noble Entertainment Group,0.0
31769,Madhouse,0.0
31770,,0.0
31771,,0.0
31772,,0.0
31773,"Alliance Atlantis Communications, Unapix Entertainment Productions",0.0
31774,,0.0
31775,,0.0
31776,,0.0
31777,,0.0
31778,,0.0
31779,,0.0
31780,,0.0
31781,"CC Capital Arts Entertainment SRL, Universal 1440 Entertainment",0.0
31782,Shoreline Entertainment,0.0
31783,Orphan Eyes,0.0
31784,"Zebra Films, Telewizja Polska",0.0
31785,,0.0
31786,,0.0
31787,"Filmicon, Kino Swiat",0.0
31788,Apollo Pictures,0.0
31789,Dean Film,0.0
31790,"Regency Enterprises, Alcor Films",0.0
31791,,0.0
31792,"France 2 Cinéma, Procirep, Why Not Productions, France Télévisions, Cinémage 9, Soficinéma 11",269144.0
31793,,0.0
31794,,0.0
31795,"Denver and Delilah Productions, Mandalay Vision, Exclusive Media Group, Hugo Productions, Cuatro Plus Films, Da Vinci Media Ventures, A24, Daryl Prince Productions",208588.0
31796,Bigfoot Entertainment,0.0
31797,Screen Gems,0.0
31798,"Cofimage 12, Alicéléo",0.0
31799,Gaumont,0.0
31800,Dacia Films,0.0
31801,,0.0
31802,,0.0
31803,Jeonwonsa Film,0.0
31804,"Universal, Unitel Classics, Deutsche Grammophon",0.0
31805,,0.0
31806,,0.0
31807,"Carac Films, Pierre Grise Productions, George Reinhart Productions",0.0
31808,"Renn Productions, AMLF, Conacite Uno",0.0
31809,"Camellia Entertainment, Evil Media Empire",126150.0
31810,Triple Threat Productions,0.0
31811,,0.0
31812,,0.0
31813,,0.0
31814,Red Line Films,0.0
31815,,0.0
31816,,0.0
31817,"NBA Entertainment, ESPN films",0.0
31818,,0.0
31819,,0.0
31820,,0.0
31821,,0.0
31822,,0.0
31823,,0.0
31824,,0.0
31825,,0.0
31826,Wonderfly Films,0.0
31827,"Doha Film Institute, Kinology, CG Cinéma, Vistamar Filmproduktion, Uhlandfilm, Bam Film, Turkish Culture Ministry",250000.0
31828,,0.0
31829,"Canal Plus, StudioCanal, Partizan",63802.0
31830,"Rome Paris Films, Compagnia Cinematografica Champion, Lux Compagnie Cinématographique de France",0.0
31831,,0.0
31832,"Gonzo, FUNimation Entertainment",0.0
31833,"Sony Music Entertainment Japan, Movic, KSS",0.0
31834,"Studio Green, Thirukumaran Entertainment",12000000.0
31835,,0.0
31836,Studio Green,0.0
31837,"Quintessence Films, Wanted Worldwide, Illiz",0.0
31838,,0.0
31839,,0.0
31840,"Eros International, Rockline Entertainments, Kabir Khan Films, Salman Khan Films",98000000.0
31841,Company Productions,0.0
31842,,0.0
31843,"Rai Cinema, IBC Movie",0.0
31844,,0.0
31845,"Red Giant Movies, Ayngaran International",0.0
31846,,0.0
31847,,0.0
31848,"Hercules Cinematografica, Films Montana",0.0
31849,,0.0
31850,,0.0
31851,,0.0
31852,,0.0
31853,Uzbekfilm,0.0
31854,,0.0
31855,Uzbekfilm,0.0
31856,Eros International,0.0
31857,Beyond Infinity,0.0
31858,,0.0
31859,,0.0
31860,,0.0
31861,Shôchiku Eiga,0.0
31862,Credo Entertainment Group,0.0
31863,"HBO Films, Olmos Productions, Maya Pictures",0.0
31864,,0.0
31865,"Frame 29 Films, MudBrick Media",0.0
31866,,0.0
31867,Wolfe Releasing,0.0
31868,,0.0
31869,,0.0
31870,Filmirage,0.0
31871,,0.0
31872,"Frederick Zollo Productions, Ronnoco Productions, Ghost Limb Films, Hollywood Studios",0.0
31873,,0.0
31874,"Dino de Laurentiis Communications, Raffaella Productions",0.0
31875,,0.0
31876,Toy Soldiers Associates,0.0
31877,,0.0
31878,Full Blitz Entertainment,0.0
31879,Fox Hill Productions,0.0
31880,,0.0
31881,,0.0
31882,,0.0
31883,,0.0
31884,,0.0
31885,,0.0
31886,,0.0
31887,The Asylum,0.0
31888,"Archstone Pictures, 7Heaven Productions",0.0
31889,"Cinetel Films, Doomed Pictures",0.0
31890,"Isle of Man Film, Bigscope Films, Pinewood Pictures",0.0
31891,,0.0
31892,KSM Film,0.0
31893,,0.0
31894,"ZAP Zoetrope Aubry Productions, Blowback Pictures",0.0
31895,,0.0
31896,,0.0
31897,"Odyssey Media, The Cartel",0.0
31898,"Le Monde Entertainment, Unapix Entertainment Productions, Prostar Entertainment",0.0
31899,"Rai Cinema, IBC Movie",0.0
31900,"Rhythm Films, Rogue Arts, Precursor Entertainment",0.0
31901,"Renegade Motion Picture, Renegade Motion Picture Corporation",0.0
31902,"Three Baskets, Fulvew Productions",0.0
31903,,0.0
31904,,0.0
31905,,0.0
31906,Zebra Film Studio,0.0
31907,,0.0
31908,Gee Films International,0.0
31909,"Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, RatPac Entertainment, M Productions",532950503.0
31910,Columbia Pictures Corporation,0.0
31911,,0.0
31912,,0.0
31913,,0.0
31914,"Fandango, Rai Cinema",0.0
31915,,0.0
31916,"Secol Superbo e Sciocco Produzioni, Ambra Produzioni",0.0
31917,,0.0
31918,Les Films du Kiosque,0.0
31919,,0.0
31920,"Sony Pictures, Gravier Productions, Perdido Productions",27391084.0
31921,"HanWay Films, Rai Cinema, Le Pacte, Apulia Film Commission, Regione Lazio, Banca Popolare di Vicenza, Archimede, Gamenet, Amer, New Sparta Films",0.0
31922,Empty Box Productions,0.0
31923,,0.0
31924,"Lifetime Network, Sony Pictures Television, Woodridge Productions",0.0
31925,Paramount Pictures,0.0
31926,The Talking Tree,0.0
31927,Lunaflux Productions,0.0
31928,"Eminence Productions, Bethesda Films",0.0
31929,Ariztical Entertainment,0.0
31930,"Peter Rogers Productions, Island World Productions",0.0
31931,,0.0
31932,"K2K Pictures, Dirty District Entertainment",0.0
31933,,0.0
31934,,0.0
31935,"Dehlavi Films, The Quaid Project, Petra Film",0.0
31936,,0.0
31937,"Barunson Film Division, Film It Suda, Sio Film and Bravo Entertainment",14961069.0
31938,"Five Stars Production Company, Tiger Team",0.0
31939,Recluse Films,0.0
31940,"Polski Instytut Sztuki Filmowej, Aurum Film, Orange Polska, Lightcraft",0.0
31941,Studio Munka,0.0
31942,,0.0
31943,herbX film GmbH,0.0
31944,"MR Filmproduktion, Österreichisches Filminstitut, Falcom Media",0.0
31945,Toei,0.0
31946,"Renn Productions, Président Films",0.0
31947,,0.0
31948,"Kadokawa Pictures, Japan Film Fund, Hakuhodo DY Media Partners",0.0
31949,"Toho Company, Kadokawa Pictures, Dentsu, CJ Entertainment, Sedic International, Shogakukan",0.0
31950,,0.0
31951,"Hawthorn Productions, Summerwood Media, Gaia Media, Happy Hour Films, Parkland Pictures",0.0
31952,"The Documentary Group, Our Time Projects",0.0
31953,Intrinsic Value Films,0.0
31954,,0.0
31955,Midnight Friends,0.0
31956,"DViant Films, Filament Productions LLC, Madrose Productions, Poisson Rouge Pictures, Tricarico Chavez, Nice Dissolve",0.0
31957,,0.0
31958,,0.0
31959,,0.0
31960,Beech Hill Films,0.0
31961,Showbox,0.0
31962,,0.0
31963,,0.0
31964,,0.0
31965,,0.0
31966,,0.0
31967,,0.0
31968,Arka Media Works,100000000.0
31969,"Les Productions du Trésor, Mars Distribution, Gloria Films",0.0
31970,,0.0
31971,Bay Ridge Films,0.0
31972,Cimarron Productions,0.0
31973,,0.0
31974,"Česká televize, Vernes",0.0
31975,"Haut et Court, Panache Productions, TeamTO",0.0
31976,"IPSO Facto Films, Millbrook Pictures, Backup Media, UK Gloucester Place Films, B Media Global",0.0
31977,,0.0
31978,,0.0
31979,,0.0
31980,"Broad Green Pictures, Lavender Pictures",3447633.0
31981,,0.0
31982,MR Films,0.0
31983,,0.0
31984,"Columbia Pictures, Romson Productions",0.0
31985,,0.0
31986,,0.0
31987,DHE Corporation,0.0
31988,Dadaş Film,0.0
31989,KTF Films,0.0
31990,,0.0
31991,,0.0
31992,Tandem Pictures,0.0
31993,,0.0
31994,"Al Shorouk for Media Productions, Albatross Production Company, Lighthouse Films",0.0
31995,"Psycho Rock Productions, Brilliant Screen Studios, Dog House Post Audio",0.0
31996,"Skyline Entertainment, Moetion Films, Ulysses Filmproduktion",0.0
31997,Escape Artists,91709827.0
31998,"Lionsgate, Thunder Road Pictures, Black Label Media",84025816.0
31999,,0.0
32000,Senator Film,0.0
32001,"Shadowlands Productions, Reel One Entertainment",0.0
32002,,0.0
32003,"Radius Productions, Koch Media, Ulrich Seidl Film Produktion GmbH",1178196.0
32004,,0.0
